BranchID,TerminalOrder,PathPointIndex,PathEdgeIndex,SourceCurveIndex,CurvePointIndex,X_mm,Y_mm,Z_mm,SegmentLength_mm,CumulativeLength_mm,NormalizedProgress,IsTerminalSegment,Terminal_X_mm,Terminal_Y_mm,Terminal_Z_mm,TotalPathLength_mm,PathEdgeCount
Branch_030,30,30,1,10,11,-22.971312000,24.948771000,39.050686000,3.795951050,138.417782859,0.673415282,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,31,1,10,12,-25.743008000,27.456394000,39.128395000,3.738517155,142.156300013,0.691603513,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,32,1,10,13,-28.350756000,30.220842000,39.103210000,3.800415327,145.956715341,0.710092884,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,33,1,10,14,-31.678991000,34.678879000,38.953018000,5.565411013,151.522126354,0.737169122,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,34,2,11,1,-33.081928000,36.818501000,38.879490000,2.559613427,154.081739781,0.749621877,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,35,2,11,2,-34.981613000,40.218311000,38.837078000,3.894779829,157.976519609,0.768570340,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,36,3,61,1,-35.475735000,40.534775000,36.845673000,2.076053922,160.052573532,0.778670534,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,37,3,61,2,-36.055759000,41.018837000,35.346100000,1.679125678,161.731699210,0.786839635,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,38,3,61,3,-36.795139000,41.766941000,33.615776000,2.024935437,163.756634647,0.796691133,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,39,3,61,4,-37.459053000,42.598156000,31.567286000,2.308248569,166.064883216,0.807920975,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,40,3,61,5,-37.852947000,43.421696000,29.379478000,2.370627440,168.435510656,0.819454296,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,41,3,61,6,-37.815964000,44.174286000,27.230293000,2.277444975,170.712955631,0.830534276,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,42,3,61,7,-37.250183000,44.834927000,25.277079000,2.138129931,172.851085562,0.840936476,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,43,3,61,8,-36.137295000,45.429554000,23.641102000,2.066040105,174.917125666,0.850987951,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,44,3,61,9,-35.050892000,45.834045000,22.795732000,1.434759521,176.351885188,0.857968189,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,45,4,75,1,-35.086208000,44.739735000,21.574865000,1.639901774,177.991786961,0.865946462,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,46,4,75,2,-34.956467000,43.796158000,20.500103000,1.436065332,179.427852294,0.872933052,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,47,4,75,3,-34.772991000,42.516094000,19.111383000,1.897569636,181.325421930,0.882164904,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,48,4,75,4,-34.543602000,41.025787000,17.619642000,2.121067061,183.446488992,0.892484091,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,49,4,75,5,-34.271591000,39.443798000,16.226276000,2.125593562,185.572082553,0.902825299,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,50,4,75,6,-33.844471000,37.407330000,14.842885000,2.498680465,188.070763019,0.914981610,0,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,51,5,76,1,-33.577152000,36.302799000,14.256261000,1.278896358,189.349659377,0.921203559,1,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,52,5,76,2,-33.128185000,34.775990000,13.737267000,1.673939026,191.023598403,0.929347427,1,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,53,5,76,3,-32.591766000,33.235611000,13.440198000,1.657939323,192.681537725,0.937413455,1,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,54,5,76,4,-31.961199000,31.632395000,13.241985000,1.734129372,194.415667097,0.945850154,1,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,55,5,76,5,-31.243927000,29.935305000,13.019781000,1.855793148,196.271460245,0.954878759,1,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,56,5,76,6,-30.465647000,28.154346000,12.687090000,1.971856491,198.243316736,0.964472023,1,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,57,5,76,7,-29.670746000,26.352362000,12.217376000,2.024758054,200.268074790,0.974322657,1,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,58,5,76,8,-28.918467000,24.642063000,11.649288000,1.952887692,202.220962482,0.983823636,1,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,59,5,76,9,-28.275169000,23.168543000,11.072816000,1.708043756,203.929006239,0.992133426,1,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_030,30,60,5,76,10,-27.679562000,21.792316000,10.468040000,1.616942319,205.545948558,1.000000000,1,-27.679562000,21.792316000,10.468040000,205.545948558,6
Branch_031,31,0,0,9,0,9.155164700,-94.828995000,43.316994000,0.000000000,0.000000000,0.000000000,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,1,0,9,1,8.745691300,-90.524384000,41.931053000,4.540724257,4.540724257,0.016196463,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,2,0,9,2,8.447949400,-85.977066000,40.628029000,4.739685937,9.280410194,0.033102609,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,3,0,9,3,8.306425100,-80.784424000,39.387024000,5.340754018,14.621164212,0.052152725,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,4,0,9,4,8.427463500,-75.420364000,38.457928000,5.445274039,20.066438250,0.071575657,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,5,0,9,5,8.845435100,-70.229225000,37.995411000,5.228436320,25.294874570,0.090225144,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,6,0,9,6,9.507898300,-65.372032000,38.028183000,4.902270427,30.197144997,0.107711218,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,7,0,9,7,10.287036000,-60.827480000,38.464947000,4.631497731,34.828642727,0.124231464,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,8,0,9,8,11.014260000,-56.442604000,39.132923000,4.494683995,39.323326723,0.140263704,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,9,0,9,9,11.527933000,-52.014019000,39.835442000,4.513286829,43.836613551,0.156362299,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,10,0,9,10,11.720328000,-47.372635000,40.409962000,4.680762171,48.517375722,0.173058268,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,11,0,9,11,11.570354000,-42.445747000,40.769272000,4.942248602,53.459624324,0.190686942,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,12,0,9,12,11.152950000,-37.279388000,40.914940000,5.185239684,58.644864008,0.209182349,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,13,0,9,13,10.623031000,-32.017574000,40.921852000,5.288435354,63.933299362,0.228045848,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,14,0,9,14,10.179241000,-26.849152000,40.901917000,5.187478476,69.120777838,0.246549240,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,15,0,9,15,10.018347000,-21.942720000,40.961330000,4.909428862,74.030206700,0.264060848,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,16,0,9,16,10.293105000,-17.392542000,41.166740000,4.563091612,78.593298312,0.280337094,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,17,0,9,17,11.084682000,-13.193231000,41.531292000,4.288788312,82.882086624,0.295634918,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,18,0,9,18,12.395549000,-9.250117300,42.023792000,4.184384566,87.066471190,0.310560340,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,19,0,9,19,13.428562000,-7.010438900,42.358051000,2.488976551,89.555447741,0.319438355,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,20,1,10,1,8.513610800,-3.880808800,41.469315000,5.894165042,95.449612783,0.340462452,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,21,1,10,2,5.700329800,-1.497111100,40.852108000,3.738650718,99.188263500,0.353797971,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,22,1,10,3,3.228861600,1.258957700,40.246117000,3.751172535,102.939436035,0.367178156,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,23,1,10,4,0.224044770,4.499023400,39.624977000,4.462372107,107.401808142,0.383095141,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,24,1,10,5,-3.124296900,7.948573600,39.092415000,4.836776903,112.238585045,0.400347605,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,25,1,10,6,-6.637706300,11.364470000,38.724075000,4.914068394,117.152653439,0.417875761,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,26,1,10,7,-10.168994000,14.571689000,38.552483000,4.773435906,121.926089345,0.434902291,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,27,1,10,8,-13.613175000,17.485661000,38.562916000,4.511510216,126.437599561,0.450994550,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,28,1,10,9,-16.908464000,20.116638000,38.700928000,4.219006622,130.656606183,0.466043467,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,29,1,10,10,-20.028803000,22.556101000,38.889393000,3.965225625,134.621831808,0.480187164,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,30,1,10,11,-22.971312000,24.948771000,39.050686000,3.795951050,138.417782859,0.493727071,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,31,1,10,12,-25.743008000,27.456394000,39.128395000,3.738517155,142.156300013,0.507062114,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,32,1,10,13,-28.350756000,30.220842000,39.103210000,3.800415327,145.956715341,0.520617944,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,33,1,10,14,-31.678991000,34.678879000,38.953018000,5.565411013,151.522126354,0.540469397,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,34,2,11,1,-33.081928000,36.818501000,38.879490000,2.559613427,154.081739781,0.549599368,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,35,2,11,2,-34.981613000,40.218311000,38.837078000,3.894779829,157.976519609,0.563491790,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,36,3,12,1,-37.197227000,44.650524000,38.950371000,4.956439526,162.932959136,0.581171082,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,37,3,12,2,-39.077698000,48.744965000,39.314186000,4.520285349,167.453244485,0.597294641,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,38,3,12,3,-40.901249000,52.758144000,39.973698000,4.457117904,171.910362389,0.613192885,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,39,3,12,4,-42.725853000,56.560471000,40.943188000,4.327445116,176.237807505,0.628628595,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,40,3,12,5,-44.602505000,60.068466000,42.203861000,4.173385683,180.411193189,0.643514786,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,41,3,12,6,-46.556820000,63.258331000,43.715164000,4.034677508,184.445870697,0.657906214,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,42,3,12,7,-48.668339000,66.297379000,45.521130000,4.117746766,188.563617463,0.672593944,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,43,4,13,1,-50.579292000,68.882439000,47.314671000,3.681177242,192.244794705,0.685724459,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,44,5,27,1,-48.690441000,72.230789000,44.909473000,4.534774883,196.779569588,0.701899701,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,45,5,27,2,-47.930210000,73.844986000,44.024170000,1.991819402,198.771388990,0.709004389,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,46,5,27,3,-47.045216000,76.029518000,42.882030000,2.619136922,201.390525913,0.718346677,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,47,5,27,4,-46.254795000,78.566696000,41.654549000,2.927242246,204.317768159,0.728787957,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,48,5,27,5,-45.734581000,81.254890000,40.501083000,2.971109793,207.288877951,0.739385709,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,49,5,27,6,-45.563881000,83.948097000,39.536957000,2.865665957,210.154543909,0.749607350,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,50,5,27,7,-45.701767000,86.574341000,38.817318000,2.726545504,212.881089413,0.759332757,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,51,5,27,8,-45.998642000,89.129250000,38.340176000,2.615981508,215.497070921,0.768663790,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,52,5,27,9,-46.191780000,91.343819000,38.109314000,2.234930738,217.732001660,0.776635640,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,53,6,38,1,-48.750332000,92.465057000,38.793526000,2.876023131,220.608024791,0.786894224,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,54,6,38,2,-50.173653000,93.456032000,39.301716000,1.807244089,222.415268880,0.793340544,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,55,6,38,3,-51.358532000,94.777214000,39.837189000,1.853696700,224.268965579,0.799952557,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,56,6,38,4,-52.770187000,96.420929000,40.394535000,2.237231191,226.506196771,0.807932613,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,57,6,38,5,-54.295784000,98.302872000,40.878860000,2.470572073,228.976768844,0.816744980,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,58,6,38,6,-55.826950000,100.336070000,41.211567000,2.566915927,231.543684770,0.825900999,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,59,6,38,7,-57.272900000,102.439720000,41.344810000,2.556143271,234.099828042,0.835018593,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,60,6,38,8,-58.569599000,104.546950000,41.269867000,2.475371290,236.575199331,0.843848079,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,61,6,38,9,-59.683769000,106.610500000,41.017860000,2.358626914,238.933826245,0.852261145,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,62,6,38,10,-60.611355000,108.605830000,40.652744000,2.230485886,241.164312132,0.860217140,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,63,6,38,11,-61.371193000,110.531320000,40.257980000,2.107297829,243.271609961,0.867733732,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,64,6,38,12,-61.995457000,112.405500000,39.919651000,2.004176321,245.275786282,0.874882497,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,65,6,38,13,-62.518993000,114.261880000,39.709263000,1.940231883,247.216018165,0.881803175,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,66,6,38,14,-62.969746000,116.141950000,39.669743000,1.933753682,249.149771847,0.888700747,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,67,6,38,15,-63.362152000,118.087320000,39.807243000,1.989309718,251.139081565,0.895796483,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,68,6,38,16,-63.573112000,119.384280000,39.986916000,1.326232163,252.465313728,0.900527065,0,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,69,7,77,1,-65.185020000,120.172270000,38.362309000,2.420438709,254.885752438,0.909160610,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,70,7,77,2,-66.568901000,121.203260000,37.178825000,2.092534678,256.978287116,0.916624543,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,71,7,77,3,-68.129677000,122.636990000,35.918236000,2.465905120,259.444192236,0.925420263,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,72,7,77,4,-69.709648000,124.140470000,34.544125000,2.577778406,262.021970642,0.934615028,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,73,7,77,5,-71.118584000,125.598910000,33.248180000,2.406578760,264.428549403,0.943199135,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,74,7,77,6,-72.297554000,127.029890000,32.196102000,2.131793175,266.560342577,0.950803100,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,75,7,77,7,-73.310165000,128.553210000,31.499147000,1.957455269,268.517797847,0.957785214,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,76,7,77,8,-74.282196000,130.306930000,31.196222000,2.027841626,270.545639472,0.965018391,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,77,7,77,9,-75.318253000,132.346910000,31.250204000,2.288634214,272.834273686,0.973181797,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,78,7,77,10,-76.433235000,134.575590000,31.559429000,2.511139085,275.345412771,0.982138864,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,79,7,77,11,-77.529030000,136.734500000,31.982174000,2.457716909,277.803129680,0.990905378,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_031,31,80,7,77,12,-78.680313000,138.953610000,32.483257000,2.549703103,280.352832782,1.000000000,1,-78.680313000,138.953610000,32.483257000,280.352832782,8
Branch_032,32,0,0,9,0,9.155164700,-94.828995000,43.316994000,0.000000000,0.000000000,0.000000000,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,1,0,9,1,8.745691300,-90.524384000,41.931053000,4.540724257,4.540724257,0.021553358,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,2,0,9,2,8.447949400,-85.977066000,40.628029000,4.739685937,9.280410194,0.044051122,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,3,0,9,3,8.306425100,-80.784424000,39.387024000,5.340754018,14.621164212,0.069401964,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,4,0,9,4,8.427463500,-75.420364000,38.457928000,5.445274039,20.066438250,0.095248928,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,5,0,9,5,8.845435100,-70.229225000,37.995411000,5.228436320,25.294874570,0.120066634,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,6,0,9,6,9.507898300,-65.372032000,38.028183000,4.902270427,30.197144997,0.143336135,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,7,0,9,7,10.287036000,-60.827480000,38.464947000,4.631497731,34.828642727,0.165320365,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,8,0,9,8,11.014260000,-56.442604000,39.132923000,4.494683995,39.323326723,0.186655184,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,9,0,9,9,11.527933000,-52.014019000,39.835442000,4.513286829,43.836613551,0.208078305,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,10,0,9,10,11.720328000,-47.372635000,40.409962000,4.680762171,48.517375722,0.230296377,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,11,0,9,11,11.570354000,-42.445747000,40.769272000,4.942248602,53.459624324,0.253755642,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,12,0,9,12,11.152950000,-37.279388000,40.914940000,5.185239684,58.644864008,0.278368307,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,13,0,9,13,10.623031000,-32.017574000,40.921852000,5.288435354,63.933299362,0.303470808,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,14,0,9,14,10.179241000,-26.849152000,40.901917000,5.187478476,69.120777838,0.328094100,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,15,0,9,15,10.018347000,-21.942720000,40.961330000,4.909428862,74.030206700,0.351397580,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,16,0,9,16,10.293105000,-17.392542000,41.166740000,4.563091612,78.593298312,0.373057108,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,17,0,9,17,11.084682000,-13.193231000,41.531292000,4.288788312,82.882086624,0.393414607,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,18,0,9,18,12.395549000,-9.250117300,42.023792000,4.184384566,87.066471190,0.413276535,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,19,0,9,19,13.428562000,-7.010438900,42.358051000,2.488976551,89.555447741,0.425090906,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,20,1,10,1,8.513610800,-3.880808800,41.469315000,5.894165042,95.449612783,0.453068611,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,21,1,10,2,5.700329800,-1.497111100,40.852108000,3.738650718,99.188263500,0.470814784,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,22,1,10,3,3.228861600,1.258957700,40.246117000,3.751172535,102.939436035,0.488620393,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,23,1,10,4,0.224044770,4.499023400,39.624977000,4.462372107,107.401808142,0.509801838,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,24,1,10,5,-3.124296900,7.948573600,39.092415000,4.836776903,112.238585045,0.532760463,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,25,1,10,6,-6.637706300,11.364470000,38.724075000,4.914068394,117.152653439,0.556085965,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,26,1,10,7,-10.168994000,14.571689000,38.552483000,4.773435906,121.926089345,0.578743930,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,27,1,10,8,-13.613175000,17.485661000,38.562916000,4.511510216,126.437599561,0.600158617,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,28,1,10,9,-16.908464000,20.116638000,38.700928000,4.219006622,130.656606183,0.620184885,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,29,1,10,10,-20.028803000,22.556101000,38.889393000,3.965225625,134.621831808,0.639006536,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,30,1,10,11,-22.971312000,24.948771000,39.050686000,3.795951050,138.417782859,0.657024694,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,31,1,10,12,-25.743008000,27.456394000,39.128395000,3.738517155,142.156300013,0.674770233,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,32,1,10,13,-28.350756000,30.220842000,39.103210000,3.800415327,145.956715341,0.692809582,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,33,1,10,14,-31.678991000,34.678879000,38.953018000,5.565411013,151.522126354,0.719226798,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,34,2,22,1,-33.540119000,32.828140000,39.465443000,2.674249738,154.196376091,0.731920601,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,35,2,22,2,-34.860867000,31.102398000,40.012878000,2.241036771,156.437412862,0.742558082,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,36,2,22,3,-36.322609000,28.840321000,40.706116000,2.781053928,159.218466791,0.755758851,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,37,2,22,4,-38.073528000,26.209150000,41.376247000,3.230766741,162.449233532,0.771094261,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,38,2,22,5,-39.973618000,23.443958000,41.869690000,3.391181918,165.840415449,0.787191111,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,39,2,22,6,-41.880322000,20.744228000,42.058407000,3.310540186,169.150955635,0.802905180,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,40,2,22,7,-43.663528000,18.242468000,41.861221000,3.078556326,172.229511962,0.817518097,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,41,3,23,1,-45.218269000,15.988478000,41.254684000,2.804563715,175.034075676,0.830830459,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,42,3,23,2,-46.473606000,13.951802000,40.271839000,2.586484952,177.620560628,0.843107671,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,43,3,23,3,-47.396786000,12.040812000,38.990082000,2.479323517,180.099884145,0.854876222,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,44,3,23,4,-47.936047000,10.275660000,37.621986000,2.297444379,182.397328524,0.865781452,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,45,4,78,1,-49.590435000,10.133540000,36.902508000,1.809653652,184.206982176,0.874371296,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,46,4,78,2,-51.168613000,10.136004000,36.110512000,1.765760328,185.972742504,0.882752792,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,47,4,78,3,-53.227856000,10.195457000,35.045670000,2.319031021,188.291773525,0.893760486,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,48,4,78,4,-55.494358000,10.321472000,33.827106000,2.576394636,190.868168161,0.905989803,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,49,4,78,5,-57.727768000,10.462085000,32.574383000,2.564606628,193.432774789,0.918163166,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,50,4,78,6,-59.858055000,10.484792000,31.337315000,2.463529084,195.896303873,0.929856746,0,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,51,5,79,1,-61.569908000,10.258823000,30.336596000,1.995730743,197.892034616,0.939329838,1,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,52,5,79,2,-63.149208000,9.594306000,29.454937000,1.926939004,199.818973620,0.948476398,1,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,53,5,79,3,-64.573631000,8.420905100,28.748026000,1.976252443,201.795226063,0.957857032,1,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,54,5,79,4,-65.894524000,6.782380100,28.201899000,2.174345233,203.969571296,0.968177950,1,-69.180336000,1.021451100,27.274729000,210.673638393,6
Branch_032,32,55,5,79,5,-67.113113000,4.865279700,27.794773000,2.307809497,206.277380793,0.979132379,1,-69.180336000,1.021451100,27.274729000,210.673638393,6
