Time(s),Proj_X,Proj_Y,Proj_Z,Raw_X,Raw_Y,Raw_Z,Q0,QX,QY,QZ,Axis_0,Axis_1,Axis_2,Axis_3,Axis_4,Axis_5,Axis_6
39.10777568817139,9.803477320346587,-150.3595756073742,50.083583324581774,9.803477320346587,-150.3595756073742,50.083583324581774,0.0,-0.6528971627516744,0.7499076627398765,-0.1066010892759979,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
39.170161724090576,9.843031063450127,-150.40406048758965,50.05999101993133,9.843031063450127,-150.40406048758965,50.05999101993133,9.252894139068365e-18,-0.6529036446473241,0.7499160586533928,-0.1065022806328662,0.60075,-0.60075,0.0,0.0,-0.60075,0.60075,-0.48575
39.23636507987976,9.843031063450127,-150.40406048758965,50.05999101993133,9.843031063450127,-150.40406048758965,50.05999101993133,9.252894139068365e-18,-0.6529036446473241,0.7499160586533928,-0.1065022806328662,2.08275,-0.7725000000000001,0.2457499999999999,0.53225,-1.30475,1.5505,-0.48575
39.31612205505371,9.841729898566626,-150.5112710016455,50.01411932227551,9.841729898566626,-150.5112710016455,50.01411932227551,0.0,-0.6526613700415571,0.75011278399494,-0.10660181678957553,3.0852500000000003,-1.7525,0.9017500000000003,0.2155,-1.968,2.8697500000000002,-0.48575
39.374608278274536,9.841729898566626,-150.5112710016455,50.01411932227551,9.841729898566626,-150.5112710016455,50.01411932227551,0.0,-0.6526613700415571,0.75011278399494,-0.10660181678957553,4.26875,-1.9445,1.3922500000000002,0.466,-2.4105,3.80275,-0.48575
39.49567461013794,9.791675754756284,-150.52155497613535,50.004694750343376,9.791675754756284,-150.52155497613535,50.004694750343376,0.0,-0.6526549167962531,0.7501043510749321,-0.10670061893040296,8.615499999999999,-3.1235,2.0454999999999997,1.72325,-4.84675,6.89225,-0.48575
39.61058044433594,9.752415462086049,-150.4797896895297,50.008474995599585,9.752415462086049,-150.4797896895297,50.008474995599585,-9.253012265403887e-18,-0.6528822074433792,0.7499064850320235,-0.10670092272691943,10.834750000000001,-3.3270000000000004,3.4242500000000007,2.04175,-5.36875,8.793000000000001,-0.48575
39.67547249794006,9.8428129118318,-150.4139656609123,50.06134746798402,9.8428129118318,-150.4139656609123,50.06134746798402,-1.8510818694687266e-17,-0.6530560047401219,0.7497122648496082,-0.10700175048540493,11.61275,-3.8967500000000004,3.2619999999999996,2.227,-6.12375,9.38575,-0.48575
39.735143184661865,9.8428129118318,-150.4139656609123,50.06134746798402,9.8428129118318,-150.4139656609123,50.06134746798402,-1.8510818694687266e-17,-0.6530560047401219,0.7497122648496082,-0.10700175048540493,9.719750000000001,-3.7560000000000002,3.10325,1.43025,-5.18625,8.2895,-0.48575
39.80517935752869,9.873821873967017,-150.3762933618092,50.046540640248764,9.873821873967017,-150.3762933618092,50.046540640248764,1.8510996458981805e-17,-0.6530644382112446,0.7497050652333065,-0.10700072292912334,7.751,-3.64625,2.6232499999999996,0.74075,-4.3870000000000005,7.01025,-0.48575
